BusinessName,Category,Rating,ReviewCount,Price,City,State,ZipCode,Latitude,Longitude,IsOpen,Wifi,OutdoorSeating,Delivery
"Howell, Russell and Roach",Cafe,2.76,644,744.2644104,Lake Lydia,AS,16652,-49.069474,28.020969,No,Free,Yes,No
"Nguyen, Aguirre and Rogers",Gym,4.72,762,537.7503671,Matthewton,VA,61246,28.3946195,65.077686,Yes,Paid,Yes,Yes
"Little, Saunders and Stanton",Hotel,4.82,251,807.6915502,Brianfurt,ME,14467,1.066036,144.495867,No,Paid,No,No
Waller PLC,Gym,1.03,297,722.4667354,Meyerston,FL,54781,-80.056157,78.699856,Yes,Paid,No,No
Mccormick-Rowland,Restaurant,3.38,322,497.0477934,Lake Michaelstad,LA,87101,-38.8762,-55.368139,Yes,Free,Yes,Yes
Gomez LLC,Bar,4.14,510,769.0463854,Jamesshire,NH,5722,-32.840703,-162.590935,No,None,No,Yes
Long-Macias,Cafe,4.46,140,551.1362897,South Kellyton,ND,76396,-14.4346565,-107.858972,No,Free,Yes,No
"Myers, Smith and Kline",Cafe,4.74,913,662.3559988,New Stephanie,ID,79962,-35.0160705,-156.968778,Yes,Free,No,No
Miranda and Sons,Hotel,3.84,742,520.7411178,East Jessicafort,FM,55897,1.7412295,51.886345,Yes,None,Yes,Yes
"Brown, Lewis and Frey",Restaurant,4.57,369,669.4906886,Lake Terri,FM,47495,-78.021607,114.958848,Yes,Free,No,No
Wright Ltd,Gym,1,604,363.6493574,Richardsborough,OR,29048,-6.2648045,135.178517,No,Free,Yes,Yes
Small Ltd,Gym,1.37,70,376.0440167,Butlerburgh,DC,10274,-62.503251,64.306979,Yes,Paid,No,No
Horton Group,Hotel,2.17,732,131.2218681,Port Ryanberg,CO,33550,55.3970255,-170.965794,Yes,Free,Yes,Yes
"Smith, Jefferson and Barnett",Restaurant,4.07,969,281.8508481,South Tammy,AZ,74652,-59.2683765,-34.153332,No,Free,Yes,No
"Ruiz, Boone and Gonzalez",Bar,3.12,549,908.2835067,Heatherton,ND,81674,-13.528116,-44.465059,Yes,None,No,No
"Morris, Bates and Vega",Bar,2.17,706,728.8254943,New Karenfort,VA,94603,31.184381,-32.599341,No,Paid,Yes,Yes
Conner-Welch,Cafe,3.45,673,403.5907718,New Karen,NM,1138,-8.037073,-79.844631,No,None,No,Yes
Walters Inc,Restaurant,4.31,285,460.8052188,South Lisa,PR,6398,-42.192602,-132.415098,Yes,Paid,Yes,No
"Grimes, Goodwin and Scott",Bar,2.15,407,874.8489486,New Charlesmouth,PR,97314,56.3901065,-175.835516,Yes,Paid,Yes,No
Carr Group,Hotel,2.72,343,313.2822324,Smithmouth,OK,46834,58.9537255,-100.540961,Yes,None,Yes,No
"Torres, Martinez and Flowers",Cafe,4.12,49,106.7799827,North Jonathan,ME,53226,58.4650295,48.162248,No,None,No,No
Stafford-Cuevas,Bar,2.75,799,100.3712717,Johnburgh,SD,69759,-49.273999,-118.031344,Yes,None,No,Yes
Moore LLC,Hotel,4.58,609,968.3399092,Katelynside,SD,22144,-43.194777,-154.275333,Yes,None,No,Yes
"Boone, Williams and Taylor",Cafe,4.53,90,410.9221786,West Michaelside,WA,95977,31.824631,-179.628805,Yes,Paid,No,Yes
"Steele, Espinoza and Holmes",Bar,4.13,646,107.8468161,Barbaratown,MA,64798,-11.838305,95.405337,Yes,Free,Yes,Yes
Lane-Ramirez,Hotel,3.84,770,209.1163579,Marybury,KS,11805,-85.603665,117.547684,No,None,No,No
"Bishop, Cobb and Roberts",Hotel,2.41,748,584.649968,North Travis,DE,21361,-4.5602715,-161.304846,Yes,Paid,Yes,No
"Maxwell, Jensen and Mercer",Hotel,2.93,498,494.6151915,East Deborah,SC,85747,-32.7379735,-82.457377,Yes,Free,Yes,Yes
"Bowman, Jensen and Jones",Gym,4.84,447,395.6617626,West Teresa,DC,10707,-84.108686,-128.741816,No,Paid,Yes,Yes
"Nielsen, Hanna and Andrews",Cafe,1.37,731,269.9865263,East Jamesstad,NV,84293,76.236622,150.479033,No,None,No,No
Wiggins-Henderson,Cafe,2.02,628,719.5429609,Lake Zoe,VA,87869,22.221845,-54.928714,Yes,Free,Yes,No
Sandoval-Hughes,Bar,1.85,945,358.4143519,Fullerchester,NY,2583,-16.7709655,-73.831535,Yes,None,No,Yes
Daniels Ltd,Gym,3.78,187,894.0020126,Randallbury,NV,515,-71.0895225,75.548512,No,Paid,Yes,Yes
"Walker, Petersen and Bartlett",Hotel,2.69,315,856.7522336,Williamsstad,FM,12630,-54.7394285,127.280266,Yes,Paid,Yes,No
Hill Inc,Bar,4.99,723,973.0268725,Jamesfurt,MH,6949,66.7610595,76.648619,No,None,No,No
Hubbard-Humphrey,Hotel,3.91,427,460.2710035,Laneside,DE,60292,40.2561775,-4.058136,No,Paid,No,Yes
Salazar-Smith,Hotel,4.36,189,290.5712481,Terriberg,DC,63962,32.595217,81.888918,No,None,Yes,No
"Simpson, Garcia and Turner",Hotel,2.79,736,134.8364017,East Tina,DC,74195,-78.2717025,51.7249,Yes,Paid,Yes,No
Howell-Molina,Restaurant,1.46,301,832.1789318,Leeberg,ND,92626,-32.137576,29.185433,No,None,Yes,Yes
Clark PLC,Restaurant,1.06,624,493.2244267,Cruzside,NH,43480,-50.3241035,137.939153,No,None,Yes,No
"Bowman, Medina and Berger",Hotel,1.53,103,719.007506,North Joelborough,IN,9203,-57.7412165,178.447769,No,Free,Yes,No
"Greene, Caldwell and Baldwin",Bar,4.5,161,749.4452735,Port Mark,DE,98691,-63.8106525,-165.757804,Yes,Free,No,No
Yates-Duarte,Bar,3.98,484,410.3584418,Port William,ND,85507,-8.2410485,-150.328662,No,None,No,Yes
Williams-Garrison,Gym,1.39,600,716.1610559,Rhodeshaven,MI,67319,64.2277585,-178.019751,Yes,Free,Yes,No
Smith-Olson,Cafe,1.26,299,133.1440498,Haleyfurt,PA,84082,-15.126736,-67.344462,Yes,None,Yes,Yes
"Martin, Miller and Mcdowell",Restaurant,4.67,156,560.7620195,East Anthonyhaven,NY,30315,67.2014605,-170.275762,Yes,Free,Yes,No
Wang-White,Restaurant,4.93,737,276.0393048,Port Ericaport,DE,65611,-67.368923,58.752236,Yes,Paid,Yes,Yes
Ruiz-Wagner,Restaurant,2.52,607,619.0355556,South Tinafurt,LA,46639,-5.1423265,57.766077,Yes,None,Yes,No
Tucker-Jackson,Gym,1.43,72,113.046484,Port Laurenton,MO,37755,1.2271765,-175.11041,Yes,Paid,Yes,Yes
"Beltran, Johnson and Calhoun",Restaurant,2.52,67,738.7734373,Johnstonport,MD,81127,71.5697925,-140.377599,Yes,None,Yes,No
Rogers and Sons,Restaurant,2.2,142,610.3066361,South Alexander,AS,95643,-50.7444775,-178.312126,No,None,No,No
"Garcia, Alvarado and Davis",Restaurant,3.41,115,703.8828644,South Amandachester,AL,10245,-77.4676435,-140.197558,No,None,Yes,Yes
Knight and Sons,Hotel,2.79,604,871.1446103,South Anthony,MS,27485,27.276462,-88.736239,No,Paid,No,No
Watson Group,Bar,2.38,810,715.0625596,North Amanda,LA,30501,24.231963,91.521105,No,None,No,Yes
Dixon and Sons,Cafe,4.76,575,776.2446824,Banksview,MO,91650,-66.565465,-5.790327,No,None,Yes,No
Lopez and Sons,Restaurant,3.07,322,194.8176122,East Andrew,CT,29952,42.9311605,-18.033481,Yes,Free,No,Yes
"Sexton, Robinson and Wells",Gym,4.12,114,973.510177,Lake Jose,NE,90667,52.4263545,-5.828707,Yes,None,Yes,No
Johnson-Shannon,Bar,2.5,235,978.7719489,Nicolechester,AK,38316,-20.749426,176.69698,No,None,Yes,Yes
Galloway Ltd,Restaurant,1.98,347,343.1785186,New Geraldport,AK,53352,30.346911,-90.933426,Yes,Paid,No,Yes
Navarro-Reynolds,Cafe,4.56,811,941.649375,Santosshire,RI,72814,42.8677695,-48.756025,No,Paid,No,No
"Scott, Sheppard and Hartman",Bar,3.42,606,298.3186602,Jessicaborough,PR,14139,-70.687914,-44.822981,Yes,Paid,No,No
"Joseph, Wright and Meyer",Bar,4.06,283,938.2184034,Iantown,VA,26153,-56.6719305,165.814514,No,Paid,No,Yes
"Walker, Johnston and Hurley",Restaurant,3.63,761,160.4401111,Martinberg,IA,72287,3.3846885,59.265403,Yes,Paid,No,No
"Mullins, Lawson and Bell",Gym,2.91,778,564.5222931,North Nicholasburgh,AK,44308,-41.3199375,147.151036,Yes,Paid,No,No
Ware Inc,Cafe,1.64,316,541.7019593,New Benjamin,MH,81441,88.4206915,-150.501942,No,Free,No,No
Mckinney-Anthony,Bar,4.62,837,471.0617599,Stevensmouth,AL,58126,-66.031987,86.537649,Yes,None,No,Yes
"Griffin, Russell and Green",Restaurant,4.92,817,361.6723272,West Mary,AZ,46890,-48.257681,-107.474113,Yes,None,Yes,No
"Farmer, Hernandez and Keller",Gym,3.12,22,490.4665541,Bradshawstad,GA,92961,-23.831227,-1.136666,Yes,Paid,Yes,No
"Carey, Floyd and Cooper",Gym,2.44,996,602.5574221,East Aprilborough,AL,21856,-5.7182915,65.658237,Yes,None,No,No
"Powers, Nelson and Hernandez",Cafe,1.25,768,659.696532,South Charlesville,MA,85963,70.290418,-45.657406,No,Paid,No,No
"Soto, Flores and Moore",Restaurant,1.75,860,751.6976142,Ortegashire,OH,16428,-14.7005465,117.19542,Yes,Free,No,No
Barnes LLC,Hotel,2.19,28,370.8001341,Victorhaven,HI,64863,-43.767894,-138.831461,No,Paid,No,No
Bonilla-Peters,Cafe,3.42,200,168.6213089,West Courtneyton,FL,10001,-89.2903125,150.215682,Yes,Free,No,Yes
Peterson-Lamb,Cafe,2.54,862,448.2516841,Davidside,MI,99787,4.992841,-107.286647,Yes,Free,Yes,No
Zimmerman PLC,Restaurant,1.66,735,237.8535663,Boydmouth,DE,26921,-36.278692,-108.51784,No,Paid,No,No
Smith Group,Bar,4.09,854,577.6146893,South Stephanieside,DC,79714,-64.630041,-6.382549,No,None,Yes,No
"Ryan, Salas and Greer",Hotel,1.55,324,814.3514942,Angelaport,WA,68046,35.3591765,-175.592966,No,Free,No,No
"Daniels, Thomas and Kim",Gym,1.49,509,880.3606575,Wendyburgh,IN,35353,72.981868,138.377005,No,Free,No,No
Sanchez Group,Gym,4.78,931,906.0571658,West Jonside,GU,43814,51.248819,39.734622,No,None,Yes,Yes
"Greene, Vega and Riley",Gym,1.49,363,174.9977706,East Charles,CO,9218,24.1211675,-162.974975,No,Paid,No,No
Branch PLC,Hotel,4.2,732,363.6520391,Williamsport,AL,75684,-58.552787,26.125156,Yes,Free,Yes,No
"Wise, Hunt and Wagner",Restaurant,2.27,264,671.1816157,Castroshire,TX,43764,-51.848102,41.779826,No,Free,Yes,No
Stephens Ltd,Cafe,3.62,887,538.0609656,Port Nichole,WI,13053,80.2033355,6.765851,No,Free,No,Yes
"Riley, Byrd and Brown",Bar,4.11,113,968.9633973,Tamaramouth,PW,24217,85.4328675,-74.432373,Yes,None,No,Yes
"Young, Hebert and Massey",Cafe,3.06,434,794.700508,Port Michelle,LA,76559,-89.049993,63.158568,No,Paid,No,Yes
Lloyd Ltd,Hotel,4.35,980,490.2303778,South Douglas,PW,62971,-37.6551155,-130.726585,Yes,Free,Yes,No
Green Inc,Restaurant,4.33,747,946.258923,Petersport,AL,92300,-45.0622175,-97.677303,No,Free,Yes,No
"Walker, Mendoza and Kemp",Bar,2.59,705,675.1064485,Robertbury,CA,99014,-62.9402015,-26.910696,No,Paid,Yes,No
Beasley-Brown,Bar,4.51,507,407.1322724,Watsonfort,NY,35941,-38.7166325,-29.131452,Yes,Paid,Yes,Yes
Lewis Group,Bar,3.97,772,178.1885925,New Jerry,KY,42339,-12.383247,68.921351,No,None,No,Yes
Medina-Martinez,Bar,2.35,40,260.3481134,Houstonshire,TN,1502,19.2668735,81.159549,Yes,None,Yes,Yes
Gonzalez and Sons,Gym,1.25,232,383.8365218,Omarport,WY,73301,72.8841035,-61.066793,No,Free,No,No
Downs Inc,Hotel,2.81,787,144.978475,Port Francisco,FM,77019,58.8534065,-139.975477,No,Free,Yes,No
Brown-Oneill,Hotel,1.54,997,246.2369611,West Adam,NM,17807,-50.960306,-116.723905,No,Free,No,Yes
"Reese, Pollard and Williams",Cafe,2.35,651,447.3627765,New Elizabethberg,NH,85550,7.4422755,169.413479,Yes,Paid,No,Yes
"Gonzalez, Sherman and Roberts",Hotel,3.81,355,449.4341268,East Janice,NM,28451,-77.4719675,179.231307,No,None,No,No
Monroe-Patel,Bar,2.46,144,162.2790848,Randyfort,OK,11849,-28.135404,-6.763147,Yes,Free,No,No
"Ross, Hendricks and Turner",Cafe,3.49,92,344.4618259,West Cynthiaville,MD,74164,-87.6271365,115.827353,Yes,Paid,No,No
Hutchinson and Sons,Restaurant,1.33,976,589.5316901,Colechester,CT,54155,-15.0650875,-114.916489,No,Paid,Yes,No
"Johnson, Sharp and Glass",Restaurant,4.5,446,332.787397,West Brian,VA,2332,51.2734105,-104.24331,Yes,Paid,Yes,No
Davis Inc,Restaurant,1.58,440,615.1437552,New Jonathanland,ME,11331,-34.537384,133.476499,No,Paid,No,Yes
Roberts Inc,Restaurant,3.46,841,282.7238383,Benjaminview,NJ,69765,-78.005143,-2.820904,Yes,Free,Yes,No
"Jones, Morris and Harris",Bar,4.45,821,576.2346412,Johnsonberg,NY,65666,-56.596343,62.680824,No,None,Yes,No
Taylor-Patel,Bar,1.45,307,593.9942975,West Kelly,GU,71638,-78.091767,-40.975734,No,Paid,No,Yes
Lewis Ltd,Bar,3.02,226,691.8665745,Charleshaven,NJ,88302,40.4175355,-88.548161,Yes,None,Yes,No
Ford-Taylor,Gym,4.81,481,884.6093169,Davismouth,MH,18347,-13.844219,123.981761,Yes,Paid,Yes,No
Ward LLC,Cafe,2.67,432,792.070064,New Heather,MH,61397,-18.1579485,59.365439,Yes,Free,No,No
"Ward, Mosley and Baldwin",Restaurant,4,234,653.8627608,New Tonyamouth,FM,59427,-38.2016465,33.256638,No,Paid,No,No
Ayers PLC,Restaurant,1.71,978,911.7376822,Morganhaven,IN,79595,84.436065,-60.147066,No,None,No,No
Leach Ltd,Bar,3.91,276,880.2407594,West Patrick,TN,69923,-20.6128155,158.093107,Yes,Free,No,Yes
"Thomas, Nelson and Harris",Cafe,2.9,551,162.685331,New Tinachester,DC,37343,-23.231716,98.707721,Yes,Free,Yes,Yes
"Sanchez, Gutierrez and Hale",Hotel,2.18,712,419.9188811,Christianbury,OH,4077,-69.478452,-170.141728,No,None,No,Yes
Howard LLC,Hotel,4.56,487,888.2920433,Morenobury,WI,97786,87.7421825,-85.761901,Yes,None,No,No
Taylor Group,Bar,1.61,467,456.5203065,North Allen,CA,12169,-42.112028,100.385169,No,None,Yes,No
"Carter, Mccarthy and Odom",Cafe,2.16,369,433.935689,Raymondhaven,MT,90218,78.163831,-114.384814,No,None,Yes,No
Carson-Bowman,Hotel,2.72,932,317.7287749,Amandaside,DC,97164,17.765955,1.329438,Yes,Free,Yes,No
"Brooks, Parker and Williams",Cafe,2.73,62,731.8931619,Wheelertown,MS,45392,13.940966,121.347194,No,Free,Yes,Yes
Aguirre LLC,Bar,2.79,435,692.8579947,Lake Cindy,OK,15299,-17.48704,77.355844,Yes,Free,No,Yes
"Patrick, Hogan and Love",Cafe,1.5,788,612.7723055,Theresabury,MD,14009,35.8761525,147.506303,No,Free,No,Yes
Harris-Smith,Restaurant,2.17,364,679.6575367,East Sabrina,ID,41662,87.2888395,72.979732,Yes,Free,No,No
Phelps-Koch,Hotel,2.76,426,481.7678763,Davisside,MA,41437,82.176108,78.53935,Yes,Paid,Yes,No
Mcdonald and Sons,Gym,2.22,524,494.9815599,Paultown,NH,16469,-48.89482,18.88777,No,None,Yes,Yes
Sanchez Ltd,Cafe,1.28,543,719.3099815,Port David,IL,5645,71.090957,-86.818473,No,None,Yes,No
Kramer-Wood,Bar,3.78,258,928.847056,New Debbieberg,MD,72170,-34.315034,-89.796979,Yes,None,Yes,Yes
Dorsey-Lee,Cafe,3.31,410,273.5183089,East Samantha,OR,57040,0.100692,-47.062464,No,Paid,No,Yes
Bell-Jones,Bar,3.87,982,928.9618733,Valenciaport,DE,14537,25.8015025,70.884667,Yes,Free,Yes,Yes
Smith LLC,Gym,4.89,277,510.1113241,Sharonville,AK,10473,75.5079485,24.176562,Yes,Paid,Yes,Yes
Campbell-Petersen,Restaurant,1.98,139,966.3881915,North Noahtown,NH,98005,-34.6092915,96.792842,No,Free,Yes,No
Daugherty LLC,Bar,4.42,116,500.398368,Andrewview,VI,52107,-22.4970495,71.176974,No,None,Yes,Yes
Smith-Harvey,Bar,1.55,36,938.4880936,Randallfort,MO,99865,50.458653,-84.578956,Yes,Paid,No,No
Miller-Johnson,Restaurant,4.29,758,506.4751392,Alvarezstad,AL,86982,55.32621,57.233761,No,None,Yes,No
"Gallegos, Deleon and Perez",Restaurant,4.34,470,615.9222626,Lake Vincent,WY,66147,-11.58412,42.007114,Yes,None,Yes,No
Ortega Ltd,Bar,2.37,702,621.0993944,New Joshua,ID,25174,4.784559,34.078866,No,None,Yes,Yes
"Jones, Roman and Pierce",Restaurant,4.2,802,536.754977,New Josephport,NV,18907,74.1788465,-72.253623,Yes,None,Yes,No
Atkinson Ltd,Cafe,1.03,340,588.7396634,North Shellyport,NE,15685,8.7966005,-134.64672,Yes,Free,No,No
Ray-Morris,Hotel,1.79,1000,661.3755053,Melissaport,SD,53239,-69.2475575,-63.687379,Yes,Paid,No,Yes
Hall-Mullins,Gym,1.13,328,818.3759821,Lake Karen,IL,61903,-60.621213,33.442115,Yes,Paid,Yes,No
Alvarado-Preston,Gym,2.93,48,976.7844732,Port Daniellefurt,CA,84053,60.7108295,-68.459711,No,Paid,No,No
"Brown, Payne and Jackson",Cafe,2.81,257,710.5565796,Zimmermanfurt,PW,18798,-30.6272425,71.32713,No,Free,Yes,Yes
"Smith, Cox and Bowen",Hotel,4.3,811,460.1117585,Port Keithmouth,MO,95313,48.888402,-104.381507,Yes,Free,No,No
Blevins Ltd,Bar,1.19,171,142.6479651,Myerston,AZ,36891,-46.071919,145.508728,No,Paid,Yes,No
Robinson Ltd,Gym,2.06,69,263.4931724,Dixonville,AZ,5573,-63.9122615,-137.880407,Yes,Paid,No,No
Daniels PLC,Gym,1.71,265,111.8315817,New Edwardmouth,VA,59558,-71.5123265,128.829749,Yes,Free,No,Yes
Scott-Garcia,Hotel,4.38,439,850.6989982,West Sarahfort,WY,87219,-37.311704,86.899481,No,None,Yes,Yes
Mckenzie Group,Bar,4.57,483,390.4383564,Turnerburgh,AK,1401,26.2647165,-32.387722,Yes,None,Yes,No
"Edwards, Yu and Davis",Cafe,4.73,131,571.6903109,East Elizabeth,TN,10201,62.575154,45.318758,No,None,Yes,No
Cole-Graham,Hotel,1.96,946,891.7047497,Deannaport,MS,45691,-76.761875,76.782401,Yes,None,Yes,No
Brown Ltd,Hotel,3.64,441,541.9359075,Port Jameston,VI,34512,50.1062525,-100.711388,No,Free,Yes,Yes
Gregory-Pratt,Cafe,1.9,705,238.4221325,Douglashaven,ID,77932,2.6144555,-148.418809,No,Paid,No,No
Jones-Wheeler,Hotel,3.49,650,898.239495,Lynnfort,MT,38944,-40.250174,-21.716133,No,Paid,Yes,No
Allen LLC,Gym,4.79,373,421.9462098,Danielsborough,KY,95407,60.682718,126.843886,No,Paid,No,Yes
Bush and Sons,Bar,1.6,449,873.5564854,Rachelfurt,WV,53221,-56.928269,137.169751,No,Free,No,Yes
Floyd-Reed,Bar,4.24,444,344.3912364,Nicolefort,AL,80429,71.4980665,43.815732,Yes,None,No,No
"Lopez, Gomez and Harrison",Gym,1.53,17,359.787273,Mcdonaldborough,MD,66657,-48.2506875,42.102126,No,Free,No,Yes
Villa LLC,Hotel,3.05,664,570.8644233,Sueview,MO,38022,-31.3780995,-179.998503,No,Paid,No,Yes
"Arroyo, Hall and Cruz",Restaurant,1.81,119,962.7080821,Nathanielfort,IN,11005,34.783664,62.788005,Yes,Free,Yes,Yes
"Tanner, Foley and Lopez",Restaurant,4.36,635,297.780295,Davidburgh,IN,90983,-61.804532,102.794569,Yes,Free,Yes,Yes
"Hickman, Carlson and Vaughn",Restaurant,2.61,753,253.4095656,Mccoyview,MO,43105,49.538057,-97.954574,No,Paid,No,Yes
Irwin-Camacho,Hotel,3.48,72,707.5246369,Oconnorville,NV,36619,-12.0118995,-112.891579,Yes,Paid,Yes,Yes
Fry-Hampton,Hotel,2.06,585,572.4248364,Maryview,WV,41039,-2.5379175,177.591886,No,None,No,Yes
"Bennett, Friedman and Fuller",Gym,1.02,347,660.2031567,South Elizabethton,PR,26407,-30.0663725,-17.251682,No,None,No,No
Flores-Martinez,Gym,2.94,72,610.7077629,Dixonfurt,AS,4922,83.1806195,126.006144,Yes,Paid,No,Yes
Wang-Turner,Gym,4.53,632,493.1868403,Sotoland,KS,21443,86.979943,-87.623129,No,Paid,No,Yes
Jimenez-Yates,Hotel,4.77,803,826.9922697,Smithfurt,LA,79068,3.5225095,-14.374162,Yes,Paid,No,Yes
Mcintosh-Ramos,Gym,1.52,500,605.0720051,Robinsonfurt,OK,44679,-57.0608465,100.70163,No,None,Yes,No
"Silva, Mccoy and Wilson",Bar,1.16,245,657.8651927,Johnmouth,VA,95554,19.0789435,-25.635327,No,Paid,No,No
"Knapp, Smith and Edwards",Gym,1.18,126,107.3134534,East Erinfort,ID,63529,64.2743735,116.575517,No,Free,Yes,Yes
Mills-Rodriguez,Bar,4.12,774,832.2082994,Saundersfort,ND,96549,16.84696,-43.92741,No,None,Yes,Yes
Willis-Potter,Hotel,3.49,222,831.2815064,South Mariachester,AR,69728,-60.9101035,-15.07193,No,Free,Yes,No
Matthews-Robinson,Gym,3.7,843,591.9584704,Brownstad,IN,48501,-7.399299,131.149463,Yes,Free,No,Yes
"Williams, Morales and Gonzales",Restaurant,3.56,377,726.0810968,West Bethany,NC,76632,80.822018,-79.642651,Yes,Paid,Yes,Yes
Lawson-Cordova,Cafe,4.55,475,822.8815159,East David,NY,99464,-35.341089,6.730524,No,None,No,Yes
"Diaz, Bullock and Roy",Hotel,4.61,693,843.2657713,South Sarahside,KY,43938,17.540402,-53.732426,Yes,Free,Yes,No
Warren-Bennett,Hotel,4.22,883,873.3231522,Alvaradomouth,NM,42842,-23.832969,159.051424,No,Paid,Yes,No
Johnson PLC,Cafe,2.84,79,840.3839485,Sandrabury,FM,71771,-60.0033575,-162.038855,Yes,Paid,No,No
"Price, Wilkinson and Wilson",Cafe,3.07,377,299.8387544,West Robertborough,AZ,34251,6.2339695,39.875286,Yes,Paid,Yes,No
"Larsen, Merritt and Buckley",Gym,1.55,339,705.2805204,Connieberg,NC,53921,29.377839,-106.209749,Yes,Free,Yes,Yes
"Garcia, Green and Ellis",Bar,3.62,549,603.4256961,Lake Tyler,NC,36141,-60.2378935,-107.09607,No,None,No,No
Cowan-Poole,Gym,1.39,947,786.8670214,Kristinton,VA,71718,75.617806,106.920616,Yes,None,No,Yes
Nguyen Group,Cafe,1.3,687,591.3706381,Port Stuartville,NJ,46194,12.8787485,-19.907316,Yes,Paid,No,No
Brown-Park,Restaurant,3.9,655,820.8800843,Salazarside,KY,45296,-68.047201,103.818534,No,Free,Yes,No
Oconnor-Mercer,Bar,1.95,617,336.7787979,Patrickbury,FL,5744,-49.9423125,171.628764,No,None,Yes,Yes
Gonzalez and Sons,Hotel,3.28,334,166.1796855,Port Christine,CA,71123,30.9256055,-10.958218,Yes,Paid,Yes,No
Johns-Dorsey,Cafe,3.28,978,642.1879068,Richardsonbury,VA,25457,12.2784115,-8.391318,No,None,Yes,Yes
"Perry, Hatfield and Fry",Restaurant,4.81,906,540.5852574,East Robert,KY,92188,-54.909009,29.736325,No,Paid,Yes,Yes
Murillo Inc,Bar,4.62,908,184.0040203,West Kimberly,GU,34385,-26.289185,45.017753,Yes,Free,Yes,No
Duran PLC,Bar,2.46,185,633.0934211,West Amandamouth,PW,38433,-74.469362,126.235432,No,Free,No,No
Davis and Sons,Restaurant,1.68,920,674.7944495,North Christopherfort,WI,62591,-88.5589465,-57.19846,Yes,None,Yes,No
"Burton, Rogers and Young",Restaurant,2.59,378,357.4133594,Brooksmouth,VA,97488,-78.825141,-91.62093,No,Free,No,No
"Hammond, Hicks and Yang",Restaurant,4.13,121,183.558813,Lake Erin,IA,28478,23.8089205,132.007588,Yes,None,No,No
"Ramirez, Hamilton and Miller",Cafe,1.41,71,876.3055623,South Kimberly,RI,96368,-6.9483625,156.096014,Yes,None,Yes,No
Silva Ltd,Bar,3.59,770,764.9078835,Lake Kiaraside,MH,33014,-49.297864,-115.925693,Yes,None,No,No
Henson-Stanley,Cafe,1.21,737,279.909463,Mayville,OH,1798,76.204983,5.100633,Yes,None,Yes,Yes
Leblanc-Holden,Restaurant,3.12,92,439.3022538,Port Joel,KS,1018,-8.2082855,-36.642863,No,Free,Yes,No
Vincent-Medina,Hotel,3.99,693,381.4793693,Perrymouth,OK,93980,41.212294,-153.565556,Yes,Paid,No,No
Weber Ltd,Gym,3.33,233,519.2317214,New Amystad,NH,84895,-6.895662,-120.628821,Yes,None,No,Yes
Garcia PLC,Cafe,3.18,470,407.2962302,Wrightmouth,WA,72054,43.7798635,123.873379,Yes,Free,Yes,No
Williams Inc,Cafe,2.48,863,505.4738976,East Angela,WY,62346,-27.0985835,-16.318922,No,Free,Yes,Yes
Walters Inc,Hotel,1.61,691,847.6206182,New Timothyville,FM,63121,-10.730739,176.259388,Yes,Paid,No,No
Mejia Inc,Gym,2.25,282,503.5279134,West Denise,MP,82280,16.9196635,-31.610808,Yes,Free,No,Yes
"Sanchez, Munoz and Cobb",Restaurant,4.86,325,723.8105817,Katherineshire,WY,85544,-3.445339,-26.116995,No,Paid,No,No
Willis LLC,Hotel,2.61,669,742.2267178,South Kevinside,OK,57493,29.9497665,-156.075416,No,Free,No,No
Martinez-Cole,Hotel,3.3,500,966.8005282,Craigfurt,MO,49907,28.2814,97.644722,Yes,None,Yes,Yes
Ortega and Sons,Hotel,3.45,516,897.6829344,Joannashire,DC,43821,55.6193435,148.129823,No,Paid,No,Yes
James-Dennis,Restaurant,3.17,490,137.9960915,Port William,HI,95966,84.2233185,-87.875553,Yes,Free,Yes,Yes
Nelson-Henderson,Gym,4.62,433,955.8113259,West Carolineshire,CA,58794,27.5487825,-4.157268,Yes,None,Yes,No
Arroyo Group,Bar,2.86,182,385.5753627,New Neil,NV,40797,-26.2815575,175.727608,No,None,Yes,Yes
"Murphy, Hodge and Dawson",Gym,3.59,291,801.657245,South Kenneth,FM,28819,50.8841815,77.393949,Yes,None,No,No
"Baldwin, Phillips and Berry",Restaurant,2,105,387.8463951,Victormouth,UT,55081,44.1430065,-175.883227,Yes,Free,Yes,Yes
Vance-Singleton,Hotel,1.91,991,499.549025,South Allison,SC,64407,67.914868,94.31416,No,Paid,Yes,Yes
"Hall, Foster and Fleming",Hotel,2.25,171,447.7634963,North Mikemouth,ID,9182,18.636167,-145.836816,Yes,Free,No,Yes
